mol_id,smiles,mw,logp,hbd,hba,rtb,tpsa,has_pains,passed_lipinski,is_valid,passed_filter
CHEMBL5748395,N#Cc1cncc(COc2cc(O[C@H]3CCc4c(-c5cc(F)c6c(c5)OCCO6)cccc43)c(Cl)cc2CN[C@@H](CO)C(=O)O)c1,646.07,5.36,3,9,11,143.16,False,False,True,False
CHEMBL5748408,COc1cc(-c2cccc(-c3cccc(OC4CCCNC4)c3C)c2C)cc(F)c1CN,434.56,5.37,2,4,6,56.51,False,False,True,False
CHEMBL5748419,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cn(C)c(=O)n(C)c4=O)c3C)c2Cl)cc(F)c1CN[C@@H]1CCC[C@H]1O,621.11,4.78,3,6,8,114.59,False,False,True,False
CHEMBL5748751,COC(=O)Cc1ccccc1-c1cccc2c1CC[C@@H]2Oc1cc(OCc2cncc(C#N)c2)c(CN[C@@H](CO)C(=O)O)cc1Cl,642.11,5.17,3,9,13,151.0,False,False,True,False
CHEMBL5748867,COc1cc(-c2cccc(-c3cccc(NC(=O)c4c[nH]c(=O)n(C)c4=O)c3C)c2C)cc(F)c1CNC[C@H]1CCC(=O)N1,599.66,3.79,4,6,9,134.32,False,False,True,False
CHEMBL5749249,COc1ccc(C(=O)Nc2cccc(-c3cccc(-c4cc(F)c(CN5CC(C(=O)O)C5)c(OC)c4)c3C)c2C)nc1,569.63,5.96,2,6,9,100.99,False,False,True,False
CHEMBL5749723,COc1cc(-c2cccc(-c3cccc(Nc4nccc5c4C(=O)N(C)CC5)c3C)c2C)cc(F)c1CN1CC(C(=O)OC(C)C)C1,636.77,6.94,1,7,9,84.0,False,False,True,False
CHEMBL574_div,Cc1ccc(S(N)(=O)=O)cc1,171.22,0.64,1,2,1,60.16,False,True,True,True
CHEMBL5751062,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cn(C)c(=O)n(C)c4=O)c3C)c2C)cc(F)c1CN[C@H]1COCC[C@@H]1O,616.69,3.67,3,7,8,123.82,False,False,True,False
CHEMBL5751086,N#Cc1cncc(COc2cc(O[C@H]3CCc4c(-c5ccccc5F)cccc43)c(Cl)cc2CN2CC(F)C2)c1,558.03,7.21,0,5,8,58.38,False,False,True,False
CHEMBL5751170,COc1cc(-c2cccc(-c3cccc(-c4cc(F)c(CN)c(OC)c4)c3C)c2C)ccc1C(=O)O,485.56,6.62,2,4,7,81.78,False,False,True,False
CHEMBL5751377,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cncn(C)c4=O)c3C)c2C)cc(F)c1CN[C@H]1CCC(=O)NC1,583.66,4.5,3,6,8,114.35,False,False,True,False
CHEMBL5751403,N#Cc1cncc(COc2cc(O[C@H]3CCc4c(-c5ccccc5F)cccc43)c(Cl)cc2CN[C@H](Cc2ccc(O)cc2)C(=O)O)c1,664.13,7.55,3,7,12,124.7,False,False,True,False
CHEMBL5752522,N#Cc1cncc(COc2cc(O[C@H]3CCc4c(-c5ccccc5F)cccc43)c(Cl)cc2CN[C@@H]2CCCC[C@H]2O)c1,598.12,7.45,2,6,9,87.4,False,False,True,False
CHEMBL5752709,O=C(O)[C@H](CO)NCc1cc(Cl)c(OC2CCc3c(-c4ccccc4)cccc32)cc1OCc1cccnc1,545.04,5.58,3,6,11,100.91,False,False,True,False
CHEMBL5752754,COc1cc(-c2cccc(-c3cccc(Nc4nccc5nccnc45)c3C)c2Cl)cc(F)c1CN[C@@H]1CCOC[C@@H]1O,600.09,6.45,3,8,8,101.42,False,False,True,False
CHEMBL5752945,COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCC(=O)N1CCOCC1,490.6,4.21,1,6,10,69.26,False,True,True,True
CHEMBL5753000,N#Cc1cncc(COc2cc(O[C@H]3CCc4c(-c5cc6c(c(F)c5F)OCCO6)cccc43)c(Cl)cc2CN[C@@H](CO)C(=O)O)c1,664.06,5.5,3,9,11,143.16,False,False,True,False
CHEMBL5753059,COc1cc(-c2cccc(-c3cccc4c3CCNC4)c2C)cc(F)c1CN,376.48,4.58,2,3,4,47.28,False,True,True,True
CHEMBL5753252,Cc1cccc(-c2cccc3c2CC[C@@H]3Oc2cc(OCc3cncc(C#N)c3)c(CN[C@@H](CO)C(=O)O)cc2Cl)c1F,602.06,5.9,3,7,11,124.7,False,False,True,False
CHEMBL5753764,CNCc1ccc(OCc2cccc(-c3ccccc3)c2C)cn1,318.42,4.36,1,3,6,34.15,False,True,True,True
CHEMBL5754063,COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CN1CCCCC1C(=O)O,475.59,5.7,1,5,9,68.23,False,False,True,False
CHEMBL5754112,COc1cc(-c2cccc(-c3cccc(Nc4nccc5c4NCCN5)c3C)c2C)cc(F)c1CN[C@@H]1CCC[C@@H]1O,567.71,6.76,5,7,8,90.47,False,False,True,False
CHEMBL5754380,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cn(C)c(=O)n(C)c4=O)c3C)c2Cl)cc(F)c1CN1CC(C(=O)O)C1,621.07,4.3,2,6,8,122.87,False,False,True,False
CHEMBL5754400,CCOc1cccc(-c2cccc(COc3cc(OC)c(CNC(C)(C)CN4CCN(C)CC4)c(OC)c3)c2C)c1,561.77,5.77,1,7,13,55.43,False,False,True,False
CHEMBL5754562,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cn(C)c(=O)n(C)c4=O)c3C)c2Cl)cc(F)c1CNC(C)C,579.07,5.28,2,5,8,94.36,False,False,True,False
CHEMBL5754564,CC(=O)NCCN[C@@H]1c2ccc(OCc3cccc(-c4ccccc4)c3C)cc2C[C@@H]1O,430.55,3.92,3,4,8,70.59,False,True,True,True
CHEMBL5754850,COc1cc(-c2cccc(-c3cccc(NC(=O)c4ccccn4)c3C)c2C)cc(F)c1CNCC(=O)O,513.57,5.61,3,5,9,100.55,False,False,True,False
CHEMBL5755450,COc1cc(-c2cccc(-c3cccc(Nc4nccc5nccnc45)c3C)c2C)cc(F)c1CNCCO,523.61,5.95,3,7,9,92.19,False,False,True,False
CHEMBL5755456,N#Cc1cncc(COc2cc(O[C@H]3CCc4c(-c5ccccc5F)cccc43)c(Cl)cc2CNC2(C(=O)O)CCCC2)c1,612.1,7.55,2,6,10,104.47,False,False,True,False
CHEMBL5755466,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cccnc4O)c3C)c2C)cc(F)c1CN,471.53,5.6,3,5,6,97.47,False,False,True,False
CHEMBL5755630,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cncn(C)c4=O)c3C)c2C)cc(F)c1CN[C@@H]1CCC(=O)NC1,583.66,4.5,3,6,8,114.35,False,False,True,False
CHEMBL5755820,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cn(C)c(=O)n(C)c4=O)c3C)c2Cl)cc(F)c1CN[C@@H]1COCC[C@H]1O,637.11,4.02,3,7,8,123.82,False,False,True,False
CHEMBL5755821,Cc1n[nH]c(C)c1CNCc1cc(Cl)c(O[C@H]2CCc3c(-c4ccccc4F)cccc32)cc1OCc1cncc(C#N)c1,608.12,7.69,2,6,10,95.85,False,False,True,False
CHEMBL5756003,N#Cc1cncc(COc2cc(O[C@H]3CCc4c(-c5ccccc5)cccc43)c(Cl)cc2CN2CC(O)C2)c1,538.05,6.1,1,6,8,78.61,False,False,True,False
CHEMBL5756005,Cc1c(COc2cc3c(cc2Cl)CN[C@@H](C(=O)O)CCCCNC(=O)c2cncc(c2)CO3)cccc1-c1ccccc1,600.12,6.32,3,6,5,109.78,False,False,True,False
CHEMBL5756924,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cn(C)c(=O)n(C)c4=O)c3Cl)c2Cl)cc(F)c1CN[C@@H]1CCOC[C@@H]1O,657.53,4.36,3,7,8,123.82,False,False,True,False
CHEMBL5757072,COc1cc(-c2cccc(-c3cccc(Nc4nccc5nccnc45)c3C)c2Cl)cc(F)c1CN[C@H]1CCOC[C@H]1O,600.09,6.45,3,8,8,101.42,False,False,True,False
CHEMBL5757234,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cccn(C)c4=O)c3C)c2C)cc(F)c1CNC1CCOC1,555.65,5.61,2,5,8,81.59,False,False,True,False
CHEMBL5757322,CC(C)OC(=O)[C@H](CO)NCc1cc(Cl)c(O[C@H]2CCc3c(-c4ccc5c(c4F)OCCO5)cccc32)cc1OCc1cncc(C#N)c1,688.15,6.23,2,10,12,132.16,False,False,True,False
CHEMBL5757334,CC(C)c1cccc(-c2cccc3c2CC[C@@H]3Oc2cc(OCc3cncc(C#N)c3)c(CN[C@@H](CO)C(=O)O)cc2Cl)c1,612.13,6.58,3,7,12,124.7,False,False,True,False
CHEMBL5757558,COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNC[C@@H](O)CC(=O)O,465.55,4.18,3,6,12,97.25,False,True,True,False
CHEMBL5758404,CCC(CO)(CO)NCc1c(OC)cc(OCc2cccc(-c3ccccc3)c2C)cc1OC,465.59,4.48,3,6,12,80.18,False,True,True,False
CHEMBL5758406,Cc1c(OCCCN2[C@H](C)CC[C@H]2C)cccc1-c1cccc(-c2ccc(CNCCCCC(=O)O)cc2)c1C,542.76,7.62,2,4,14,61.8,False,False,True,False
CHEMBL5758735,O=C1NCCCC[C@@H](C(=O)O)NCc2cc(Cl)c(O[C@H]3CCc4c(-c5ccccc5F)cccc43)cc2OCc2cncc1c2,630.12,6.64,3,6,4,109.78,False,False,True,False
CHEMBL5758801,Cc1cc(CN(C)[C@H](C)C(=O)O)ccc1OCc1cccc(-c2ccccc2)c1C,403.52,5.45,1,3,8,49.77,False,False,True,False
CHEMBL5758873,Cc1c(COc2ccc3c(c2)C[C@H](O)[C@H]3NCCS(C)(=O)=O)cccc1-c1ccccc1,451.59,3.83,2,5,8,75.63,False,True,True,True
CHEMBL5758973,COc1ccc(-c2cccc(-c3cc(F)c(CN)c(OC)c3)c2C)cc1F,369.41,5.08,1,3,5,44.48,False,False,True,False
CHEMBL5759815,Cc1c(COc2ccc(CN3CC4(C[C@H]3C(=O)O)N=N4)cc2Cl)cccc1-c1ccccc1,461.95,5.72,1,5,7,74.49,False,False,True,False
CHEMBL575_div,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,380.42,0.95,2,6,5,105.17,False,True,True,True
CHEMBL5760010,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cn(C)c(=O)n(C)c4=O)c3C)c2Cl)cc(F)c1CN[C@H]1CCCOC1,621.11,5.05,2,6,8,103.59,False,False,True,False
CHEMBL5760173,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cncn(C)c4=O)c3C)c2C)cc(F)c1CNCC1CCCNC1=O,597.69,4.75,3,6,9,114.35,False,False,True,False
CHEMBL5760513,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cn(C)c(=O)n(C)c4=O)c3Cl)c2Cl)cc(F)c1CN[C@H]1CNC(=O)C1,640.5,4.1,3,6,8,123.46,False,False,True,False
CHEMBL5761163,COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNCC(=O)N(C)C,448.56,4.44,1,5,10,60.03,False,True,True,True
CHEMBL5761233,COc1cc(-c2cccc(-c3cccc(Nc4nccc5c4C(=O)N(C)CC5)c3C)c2C)cc(F)c1CN[C@@H]1CNC(=O)C1,593.7,5.53,3,6,8,95.59,False,False,True,False
CHEMBL5761254,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cncn(C)c4=O)c3C)c2C)cc(F)c1CN[C@@H]1CCC[C@H]1O,570.67,5.13,3,6,8,105.48,False,False,True,False
CHEMBL5761468,COc1cc(-c2cccc(-c3cccc(Nc4nccc5nccnc45)c3C)c2C)cc(F)c1CN[C@@H]1CNC(=O)C1,562.65,5.85,3,7,8,101.06,False,False,True,False
CHEMBL5761638,CCNCc1c(F)cc(-c2cccc(-c3cccc(-c4cc(F)c(CNCCC(=O)O)c(OC)c4)c3C)c2C)cc1OC,588.7,7.27,3,5,13,79.82,False,False,True,False
CHEMBL5761667,C[C@H](NC(=O)[C@H](C)NCc1cc(Cl)c(O[C@H]2CCc3c(-c4ccccc4F)cccc32)cc1OCc1cncc(C#N)c1)C(=O)O,643.12,6.13,3,7,12,133.57,False,False,True,False
CHEMBL5761674,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cn(C)c(=O)n(C)c4=O)c3C)c2F)cc(F)c1CN[C@H]1CCOC[C@H]1O,620.65,3.5,3,7,8,123.82,False,False,True,False
CHEMBL5761982,Cc1c(COc2ccc(CN[C@@H](C)C(=O)O)cn2)cccc1-c1ccccc1,376.46,4.2,2,4,8,71.45,False,True,True,True
CHEMBL5762089,Cc1c(COc2ccc(CN3CCCC(C(=O)O)C3)cn2)cccc1-c1ccccc1,416.52,4.93,1,4,7,62.66,False,True,True,True
CHEMBL5762165,Cc1c(COc2ccc(CNC3CCC(O)CC3)cn2)cccc1-c1ccccc1,402.54,5.03,2,4,7,54.38,False,False,True,False
CHEMBL5762255,COc1cc(-c2cccc(-c3cccc(Nc4cccc5nccnc45)c3C)c2C)cc(F)c1CN1CC(C(=O)O)C1,562.65,6.99,2,6,8,87.58,False,False,True,False
CHEMBL5762561,C=CCOc1cccc(-c2cccc(COc3cc(OC)c(CNC(C)(C)CN4CCN(C)CC4)c(OC)c3)c2C)c1,573.78,5.94,1,7,14,55.43,False,False,True,False
CHEMBL5762562,COc1cc(-c2cccc(-c3cccc(NC(=O)c4c[nH]c(=O)n(C)c4=O)c3C)c2C)cc(F)c1CN1CCC(N)C1,571.65,3.96,3,6,7,122.45,False,False,True,False
CHEMBL5762800,COc1cc(-c2cccc(-c3cccc(NC(=O)c4c[nH]c(=O)n(C)c4=O)c3C)c2C)cc(F)c1CNCC(=O)O,560.58,3.6,4,6,9,142.52,False,False,True,False
CHEMBL5762839,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cccn(C)c4=O)c3C)c2C)cc(F)c1CN(C)C[C@@H]1CCC(=O)N1,596.7,5.45,2,5,9,92.67,False,False,True,False
CHEMBL5762861,CCOc1cc(NC2CCc3c(-c4cccc(OCCCN5CCC(C)(F)CC5)c4Cl)cccc32)c(Cl)cc1CN1CCC(O)CC1,684.72,8.71,2,6,12,57.2,False,False,True,False
CHEMBL5763177,COc1cc(OCc2cccc(-c3ccccc3)c2C#N)cc(OC)c1CN1CCCC(C)C1,456.59,6.05,0,5,8,54.72,False,False,True,False
CHEMBL5763451,COc1cc(-c2cccc(-c3cccc(NC(=O)c4ccc(OCC(N)=O)cn4)c3C)c2C)cc(F)c1CN,528.58,4.76,3,6,9,129.56,False,False,True,False
CHEMBL5764075,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cn(C)c(=O)n(C)c4=O)c3Cl)c2Cl)cc(F)c1CN1CCC(C)(C(=O)O)CC1,683.56,5.81,2,6,8,122.87,False,False,True,False
CHEMBL5764349,N#Cc1cncc(COc2cc(O[C@H]3CCc4c(-c5cccc(Cl)c5)cccc43)c(Cl)cc2CN[C@@H](CO)C(=O)O)c1,604.49,6.11,3,7,11,124.7,False,False,True,False
CHEMBL5764523,COc1cc(-c2cccc(-c3cccc(-c4ccc(CN)c(F)c4)c3C)c2C)cc(F)c1CN,458.55,6.51,2,3,6,61.27,False,False,True,False
CHEMBL5765011,COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CNC1CCCCC1O,461.6,5.65,2,5,9,59.95,False,False,True,False
CHEMBL5765230,COc1cc(-c2cccc(-c3cccc(Nc4nccc5nccnc45)c3C)c2Cl)cc(F)c1CNC[C@@H]1CCC(=O)N1,597.09,6.58,3,7,9,101.06,False,False,True,False
CHEMBL5765241,COc1cc(-c2cccc(-c3cccc(Nc4nccc5c4C(=O)N(C)CC5)c3C)c2C)cc(F)c1CNC(C)C,552.69,7.05,2,5,8,66.49,False,False,True,False
CHEMBL5765518,COc1cc(-c2cccc(-c3cccc(Nc4nccc5nccnc45)c3Cl)c2C)cc(F)c1CN[C@@H]1CNC(=O)C1,583.07,6.19,3,7,8,101.06,False,False,True,False
CHEMBL5765671,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cn(C)c(=O)n(C)c4=O)c3C)c2Cl)cc(F)c1CNCC1(C(N)=O)CC1,634.11,4.13,3,6,10,137.45,False,False,True,False
CHEMBL5765893,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cn(C)c(=O)n(C)c4=O)c3C)c2F)cc(F)c1CN[C@@H]1CCOC[C@@H]1O,620.65,3.5,3,7,8,123.82,False,False,True,False
CHEMBL5766003,Cc1c(COc2ccc(CNCCC(N)=O)cc2Br)cccc1-c1ccccc1,453.38,4.97,2,3,9,64.35,False,True,True,True
CHEMBL5766663,COc1cc(OCc2cccc(-c3ccccc3)c2C)cc(OC)c1CN[C@@H]1CCCC[C@@H]1O,461.6,5.65,2,5,9,59.95,False,False,True,False
CHEMBL5766840,COc1cc(-c2cccc(-c3cccc(NC(=O)c4nn(C)c(=O)n(C)c4=O)c3C)c2C)cc(F)c1CNCCCC(N)=O,602.67,3.18,3,7,11,150.34,False,False,True,False
CHEMBL5767121,N#Cc1cncc(COc2cc(O[C@H]3CCc4c(-c5ccccc5F)cccc43)c(Cl)cc2CNCc2c[nH]cn2)c1,580.06,7.07,2,6,10,95.85,False,False,True,False
CHEMBL5767157,COc1cc(OCc2cccc(-c3ccccc3)c2C#N)cc(OC)c1CNC1CCC(O)CC1,472.59,5.21,2,6,9,83.74,False,False,True,False
CHEMBL5767238,CCCNCc1c(F)cc(-c2cccc(-c3cccc(-c4cc(F)c(CNCCCC(=O)O)c(OC)c4)c3C)c2C)cc1OC,616.75,8.05,3,5,15,79.82,False,False,True,False
CHEMBL5767385,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cn(C)c(=O)n(C)c4=O)c3Cl)c2Cl)cc(F)c1CN1CC(C)(C(=O)O)C1,655.51,5.03,2,6,8,122.87,False,False,True,False
CHEMBL5767507,COc1cc(-c2cccc(-c3cccc(NC(=O)c4ccccn4)c3C)c2C)cc(F)c1CN1CCOC[C@H]1CO,555.65,5.63,2,6,8,83.92,False,False,True,False
CHEMBL5767532,N#Cc1cncc(COc2cc(O[C@H]3CCc4c(-c5ccccc5F)cccc43)c(Cl)cc2CNCc2ccc(C(N)=O)cc2)c1,633.12,7.45,2,6,11,110.26,False,False,True,False
CHEMBL5767542,Cc1c(COc2ccc(CNCCO)nc2)cccc1-c1ccccc1,348.45,3.72,2,4,8,54.38,False,True,True,True
CHEMBL5768172,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cncn(C)c4=O)c3C)c2C)cc(F)c1CN[C@@H]1CCC[C@@H]1O,570.67,5.13,3,6,8,105.48,False,False,True,False
CHEMBL5768202,Cc1c(COc2ccc(CNCCO)cc2Cl)cccc1-c1ccccc1,381.9,4.98,2,3,8,41.49,False,True,True,True
CHEMBL5768219,Cc1c(COc2ccc3c(c2)C[C@H](O)[C@@H]3NCCS(C)(=O)=O)cccc1-c1ccccc1,451.59,3.83,2,5,8,75.63,False,True,True,True
CHEMBL5768334,CCCOc1cccc(-c2cccc(COc3cc(OC)c(CNCCO)c(OC)c3)c2C)c1,465.59,5.13,2,6,13,69.18,False,False,True,False
CHEMBL5768729,N#Cc1cncc(COc2cc(O[C@H]3CCc4c(-c5ccccc5F)cccc43)c(Cl)cc2CN2CC(O)(C(=O)O)C2)c1,600.05,5.69,2,7,9,115.91,False,False,True,False
CHEMBL5768886,N#Cc1cncc(COc2cc(O[C@H]3CCc4c(-c5ccccc5F)cccc43)c(Cl)cc2CN[C@@H](CCC(=O)O)C(=O)O)c1,630.07,6.47,3,7,13,141.77,False,False,True,False
CHEMBL5769031,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cn(C)c(=O)n(C)c4=O)c3C)c2F)cc(F)c1CNC[C@@H]1CCC(=O)N1,617.65,3.63,3,6,9,123.46,False,False,True,False
CHEMBL5769106,Cc1c(OCCCN2[C@H](C)CC[C@H]2C)cccc1-c1cccc(-c2ccc(CN(C)C)c(OC(C)C)c2)c1C,528.78,8.13,0,4,11,24.94,False,False,True,False
CHEMBL5769240,COc1cc(-c2cccc(-c3cccc(-c4cc(F)c(CN(C)C[C@@H]5CCC(=O)N5)c(OC)c4)c3C)c2C)cc(F)c1CN(C)C[C@@H]1CCC(=O)N1,710.87,7.02,2,6,13,83.14,False,False,True,False
CHEMBL5769257,COc1cc(-c2cccc(-c3cccc(-c4cc(F)c(CN5CCC(O)CC5)c(OC)c4)c3C)c2C)cc(F)c1CN1CCC(O)CC1,656.81,7.51,2,6,9,65.4,False,False,True,False
CHEMBL5769274,COc1ccccc1N1CCN(CCNCc2c(OC)cc(OCc3cccc(-c4ccccc4)c3C)cc2OC)CC1,581.76,6.18,1,7,13,55.43,False,False,True,False
CHEMBL5769288,COc1cc(O[C@H]2CCc3c(-c4ccc5c(c4)OCCO5)cccc32)c(Cl)cc1CN[C@@H](CO)C(=O)O,525.99,4.39,3,7,9,106.48,False,False,True,False
CHEMBL5769414,Cc1c(COc2ccc(CNCCN(C)C)cn2)cccc1-c1ccccc1,375.52,4.29,1,4,9,37.39,False,True,True,True
CHEMBL5769416,CC(O)C(NCc1cc(Cl)c(O[C@H]2CCc3c(-c4ccccc4F)cccc32)cc1OCc1cncc(C#N)c1)c1nnn[nH]1,626.09,5.78,3,9,11,141.86,False,False,True,False
CHEMBL5769637,CCOc1cc(NC2CCc3c(-c4cccc(OCCCN5CCC(C)(F)CC5)c4Cl)cccc32)c(Cl)cc1CN[C@H]1CCC(=O)NC1,697.72,8.12,3,6,13,74.86,False,False,True,False
CHEMBL5769706,COc1cc(-c2cccc(-c3cccc(NC(=O)c4ccccn4)c3C)c2C)cc(F)c1CN1CCC(C(=O)O)CC1,567.66,6.73,2,5,8,91.76,False,False,True,False
CHEMBL576_div,O=C(O)CCC(=O)O,118.09,-0.06,2,2,3,74.6,False,True,True,True
CHEMBL5770172,N#Cc1cncc(COc2cc(O[C@H]3CCc4c(-c5ccccc5F)cccc43)c(Cl)cc2CNCCCN2CCN(CCO)CC2)c1,670.23,6.15,2,8,14,93.88,False,False,True,False
CHEMBL5770278,COc1cccc(-c2cccc3c2CC[C@@H]3Oc2cc(OCc3cncc(C#N)c3)c(CN3CCC(O)C(CO)C3)cc2Cl)c1Cl,660.6,6.76,2,8,10,108.07,False,False,True,False
CHEMBL5770330,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cn(C)c(=O)n(C)c4=O)c3C)c2C)cc(F)c1CN(C)[C@H]1CNC(=O)C1,613.69,3.76,2,6,8,114.67,False,False,True,False
CHEMBL5770440,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cncn(C)c4=O)c3C)c2C)cc(F)c1CN(C)CCC(=O)O,572.64,5.04,2,6,10,113.76,False,False,True,False
CHEMBL5771070,CCOc1cc(-c2cccc(-c3cccc(NC(=O)c4cn(C)c(=O)n(C)c4=O)c3Cl)c2Cl)cc(F)c1CN[C@H]1CCC(=O)NC1,668.55,4.88,3,6,9,123.46,False,False,True,False
CHEMBL5771180,N#Cc1cncc(COc2cc(O[C@H]3CCc4c(-c5ccccc5F)cccc43)c(Cl)cc2CNC(CO)CO)c1,574.05,5.5,3,7,11,107.63,False,False,True,False
CHEMBL5771213,CC(=O)NCCNC1CCCC2C(OCc3cccc(-c4ccccc4)c3C)CCCC12,434.62,5.24,2,3,8,50.36,False,False,True,False
CHEMBL5771297,COc1cc(-c2cccc(-c3cccc(NC(=O)c4c[nH]c(=O)n(C)c4=O)c3C)c2C)cc(F)c1CN(C)CC(N)=O,573.63,3.34,3,6,9,139.52,False,False,True,False
CHEMBL5771410,Cc1c(COc2ccc(CN3CCCC3)cn2)cccc1-c1ccccc1,358.49,5.23,0,3,6,25.36,False,False,True,False
CHEMBL5771701,CCOc1cc(O[C@H]2CCc3c(-c4cccc(OC)c4F)cccc32)c(Cl)cc1CN[C@@H](CO)C(=O)O,529.99,5.15,3,6,11,97.25,False,False,True,False
CHEMBL5771848,CC(NCc1cc(Cl)c(O[C@H]2CCc3c(-c4ccccc4F)cccc32)cc1OCc1cncc(C#N)c1)C(=O)NC(CO)C(=O)O,659.11,5.1,4,8,13,153.8,False,False,True,False
CHEMBL5772153,N#Cc1cncc(COc2cc(O[C@H]3CCc4c(-c5ccccc5F)cccc43)c(Cl)cc2CNCC(=O)N[C@@H](CO)C(=O)O)c1,645.09,4.71,4,8,13,153.8,False,False,True,False
CHEMBL5772192,COc1cc(-c2cccc(-c3cccc(NC(=O)c4ccccn4)c3C)c2C)cc(F)c1CN1CCC[C@H](C(=O)O)C1,567.66,6.73,2,5,8,91.76,False,False,True,False
CHEMBL5772472,COc1cc(-c2cccc(-c3cccc(NC(=O)c4ccncn4)c3C)c2C)cc(F)c1CN,456.52,5.29,2,5,6,90.13,False,False,True,False
CHEMBL5772693,CCc1ccccc1-c1cccc2c1CC[C@@H]2Oc1cc(OCc2cncc(C#N)c2)c(CN[C@@H](CO)C(=O)O)cc1Cl,598.1,6.02,3,7,12,124.7,False,False,True,False
CHEMBL5772862,N#Cc1cncc(COc2cc(O[C@H]3CCc4c(-c5ccccc5F)cccc43)c(Cl)cc2CN2CC[C@H](O)[C@H](F)C2)c1,602.08,6.96,1,6,8,78.61,False,False,True,False
CHEMBL5773094,Cc1c(OCCCN2[C@H](C)CC[C@H]2C)cccc1-c1cccc(-c2ccc(C(C)(C)N)cc2)c1C,470.7,7.47,1,3,8,38.49,False,False,True,False
CHEMBL5773618,COc1cc(-c2cccc(-c3cccc(Nc4nccc5nccnc45)c3C)c2C)cc(F)c1CNCC(=O)O,537.6,6.04,3,7,9,109.26,False,False,True,False
CHEMBL5773706,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cccn(C)c4=O)c3C)c2C)cc(F)c1CNCC(C)(C)O,557.67,5.6,3,5,9,92.59,False,False,True,False
CHEMBL5773994,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cn(C)c(=O)n(C)c4=O)c3C)c2Cl)cc(F)c1CN[C@H]1CCC[C@H]1O,621.11,4.78,3,6,8,114.59,False,False,True,False
CHEMBL5774080,COc1cc(OCc2cccc(-c3ccccc3)c2C#N)cc(OC)c1CNCc1cccc(O)c1,480.56,5.82,2,6,10,83.74,False,False,True,False
CHEMBL5774593,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cncn(C)c4=O)c3C)c2C)cc(F)c1CNCCC(N)=O,557.63,4.1,3,6,10,128.34,False,False,True,False
CHEMBL5775761,N#Cc1cncc(COc2cc(O[C@H]3CCc4c(-c5ccccc5F)cccc43)c(Cl)cc2CN2CC[C@H](O)[C@@H](F)C2)c1,602.08,6.96,1,6,8,78.61,False,False,True,False
CHEMBL5775817,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cn(C)c(=O)n(C)c4=O)c3C)c2Cl)ccc1CN[C@@H]1CCOC[C@@H]1O,619.12,3.88,3,7,8,123.82,False,False,True,False
CHEMBL5776231,COc1cc(-c2cccc(-c3cccc(NC(=O)c4cn(C)c(=O)n(C)c4=O)c3C)c2C)cc(F)c1CNC1COC1,572.64,3.92,2,6,8,103.59,False,False,True,False
CHEMBL5776246,CC(=O)NCCNC1CCc2cc(OCc3cccc(-c4ccc5c(c4)OCCO5)c3C)ccc21,472.59,4.73,2,5,8,68.82,False,True,True,True
CHEMBL5776508,COc1cc(-c2cccc(-c3cccc(-c4cc(F)c(CCN)c(OC)c4)c3C)c2C)cc(F)c1CN,502.61,6.56,2,4,8,70.5,False,False,True,False
